"","PC1.dn","PC2.dn","PC3.dn","PC4.dn","PC5.dn","PC6.dn","PC7.dn","PC8.dn","PC1.ds","PC2.ds","PC3.ds","PC4.ds","PC5.ds","PC6.ds","PC7.ds","PC8.ds","PC9.ds","PC10.ds","PC1.dnds","PC2.dnds","PC3.dnds","PC4.dnds","PC5.dnds","PC6.dnds","PC7.dnds","PC1.ran","PC2.ran","PC3.ran","PC4.ran","PC5.ran","PC6.ran","PC7.ran","PC8.ran","PC9.ran","PC10.ran","PC11.ran","PC12.ran","PC13.ran","PC14.ran","PC15.ran","PC16.ran"
"Phalacrocoracidae",-0.0565389500830297,0.0858348777811033,0.0702919410246741,-0.0175077893528711,0.00377926833312761,0.0305589289785105,-0.0112120089874475,0.00230594577776782,0.0357394255716231,-0.0530155628325295,0.033154063387371,-0.0229788337310764,-0.0109678530888522,0.00359259285580154,-0.0268150892192904,-0.00741087861668281,-0.00799529054597132,0.00905204543313914,-0.0619195332168065,-0.0851364644893027,0.0707366839437148,0.0209762205433069,0.0221482858692499,-0.0459680094019445,-0.00569350500502964,-0.0604721855696911,-0.0210379378715821,0.0635368938667636,-0.0299488736676315,-0.00137343173695944,0.00269052974638227,-0.0218157604665568,0.0296323464972332,-0.00980553275203116,-0.00250830894988296,0.022108744647572,-0.0142148804050224,0.00944989163019432,-0.013263866513566,-0.00221690734026939,0.0323901413939312
"Tytonidae",-0.0405213555759982,0.0672903731144804,0.0273235868740859,0.00256299877855611,-0.098315432460507,-0.0105060960117396,-0.113674201190193,-0.0846099645778815,0.0156900708027355,-0.0263848143856579,0.00829691623710135,0.00189745440357914,-0.0214646607634995,-0.00750070280023881,-0.0223818291053811,-0.000898038781767374,-0.0115375266165602,0.009515084592025,-0.0424733765520717,-0.0729637454298366,0.0488672689047323,-0.104161779336597,0.112717891376257,0.0573605741845169,-0.0444356718269178,-0.0603428880131837,-0.0260063203574087,0.0493374527968799,-0.0679728885077913,0.00250523204186407,0.00327164226486147,-0.00684042866469033,0.022598057269851,-0.0104364563173044,-0.00452269419304326,0.00697930223667372,-0.0140561543321493,0.008487704395202,-0.00365330188663543,0.00417642193184938,0.00869494457832884
"Strigidae",-0.0435425373482006,0.0696848885196865,0.0253057343430336,-0.00966565116481201,-0.09145907013671,-0.0156398166793334,-0.122874095811739,-0.0940996033640242,0.019255340260094,-0.0300196565282117,0.00447226583472443,0.00249120424759068,-0.0225313556943879,-0.00863222474800618,-0.029360499283683,-0.0101528651413422,-0.00842471051362093,0.00871778071939397,-0.043453829242568,-0.0706752279254018,0.0502269997923734,-0.108997721634539,0.109443515585196,0.0505655160539434,-0.0545307329070284,-0.068191230171428,-0.0254670446284898,0.0570282626722972,-0.0663475758273255,-0.00380385142000595,0.00504570248690721,-0.00816888647495472,0.014125084664525,-0.000187411873338861,0.00207512777102242,0.00837920562245539,-0.0159842904934117,0.00550429264041511,-0.000538713383812283,-0.00511904424579426,0.00657255024980086
"Cathartidae",-0.0351707029099899,0.0603627326449139,0.0338961562360959,-0.0467570105384433,-0.0649790844686722,-0.0271087310656199,-0.0546694186079449,-0.0424187654267872,0.0212601331527386,-0.0399715948977418,0.00958971786951811,-0.00959169621744253,-0.0282153309981857,-0.00334032087989409,-0.0270588369507147,0.00160839824977833,-0.00306525093481817,0.004712063691764,-0.0359045480308899,-0.0596387881975406,0.0541295356999317,-0.0871668281114445,0.0319227517093606,0.00287409030165819,-0.0357481061977335,-0.0628181880722661,-0.0195869206732858,0.0621544745684146,-0.0454658361794776,0.01806079237371,0.0102291488983761,-0.0278409692216218,0.0164264588787249,-0.0288316590121978,-0.00460575077606371,0.0110503263917379,-0.018189216005035,0.0098263860862932,-0.0191503281667076,-0.0151393306736277,0.0185182495867545
"Sagittariidae",-0.0515893427585913,0.0766272538715803,0.0720778460839391,-0.0685365078600663,0.001653076410611,-0.0567379916007091,0.0932496040009207,0.090215507104152,0.0295074449159276,-0.0565638669930434,0.0263061197099191,-0.0314827715219352,-0.0128129367755438,-0.000414619048910385,-0.0293796438869671,-0.00126388324929033,-0.00939993494175428,0.0127893228160949,-0.0506728219316766,-0.0672320593740743,0.0737829599194328,-0.00909460194764854,-0.142733645478677,-0.0581424774839849,0.0270257154614057,-0.0626665375323761,-0.020682421928996,0.062078511509575,-0.0523772320555341,0.0149411559230203,-0.00180734259741439,-0.0324166965418759,0.0195055226412543,-0.0160918549756722,-0.0103129542497647,0.00368753702658539,-0.00177955268884414,0.0142680081277387,-0.00903959642456027,-0.0041329412811412,0.0145685095487754
"Pandionidae",-0.0439942792430521,0.071016791217531,0.0830611237378356,-0.0823210769648949,0.0144413544726983,-0.0594301007925626,0.122337446455906,0.0828970221887886,0.0332347393704244,-0.0510269947710863,0.0356299907094388,-0.0367923980560629,-0.0109469529676672,0.00971441301966373,-0.0224199716349091,-0.00901956531979626,-0.00749523861724505,0.0109983892056118,-0.0489389454333188,-0.0727130424475524,0.0908217072711028,-0.0073751221686096,-0.184293586142835,-0.0706855526203565,0.0415438093915578,-0.0642772192793687,-0.0208215366095988,0.0612952763075107,-0.0554031454956761,0.00937814693426661,-0.00241227212047916,-0.0237053571210721,0.0254106738699057,-0.0396043043763754,-0.0133167440616695,0.011006196959957,-0.0115834697092425,0.012345476240138,0.000161896089671912,-0.0114233794834296,0.0246178922306816
"Accipitridae",-0.0476709728845573,0.0716748130715167,0.089592520654929,-0.108512400398368,0.0308750215194093,-0.0676685794511228,0.142122103357406,0.0685682664851884,0.0343126771824854,-0.0532026962556786,0.038382550365465,-0.0368571449057202,-0.011999811461318,0.0074897009605739,-0.0279409207936005,0.00649995518976594,-0.0165625101730213,0.00238548430934339,-0.0483633922486901,-0.0672895429252147,0.0954982530626236,-0.00349705486928454,-0.193091705996173,-0.0854261086369154,0.0377640641733109,-0.0312661567345063,-0.0116059374281061,0.028527621363727,-0.031083065161367,0.00229646448210573,-0.00167549986218368,-0.0064357076225748,0.00814139667375624,-0.0103941120345555,-0.00357308402279986,0.00449984622447542,-0.000962450598247054,-0.00202483450603487,-0.00381982189805182,-0.00406900622247321,0.000495900066655722
"Coliidae",-0.0488081647198713,0.0494009368850177,-0.0469609186081492,0.0649699813810881,-0.0164935337607741,0.0192054881529557,0.00362765406241268,0.0362897368675877,0.0504126963812805,-0.0413137265923497,0.0417082816893798,0.01220716754818,0.0128304604310346,0.0161785864472409,-0.00263702255277663,-0.00355744984636092,0.0195662985297595,-0.0106731596527014,-0.0810517697739888,-0.0681384839380355,-0.0578530111877793,0.0474023778370889,0.00571646047310591,0.0873958061076163,0.0921825465828311,-0.0449244021174326,-0.0136601235007854,0.0453435270673807,-0.00267631967681708,-0.00770489318162945,0.00970322381598414,0.0192664123824281,-0.011600636059408,0.00492865195376496,0.0119136527650443,0.00394414367847453,0.00315790714840819,-0.0145127396410957,-0.00152837756128191,-0.000461590808678893,-0.0115457855674334
"Leptosomidae",-0.0436796715830913,0.0682201162861854,-0.0225261887712794,0.0122584778093467,-0.0787405852483049,-0.0205072015138116,-0.0817348703362071,-0.0320203721475236,0.0466181258110565,-0.0370457978573428,0.039484102230902,0.0567207295475977,-0.0608064603217293,-0.016730499912178,-0.0386784892887716,0.00271184645088638,-0.0148967882304418,0.0121070807454181,-0.0535445738015289,-0.0868420801739269,0.00509791278744188,-0.0984666868913933,0.0667422684990816,0.0545309264961056,-0.0424024947790784,-0.0571951581062321,-0.0200013598505317,0.051664942580111,-0.02489632250669,-0.0132482616669913,0.0120238218805503,-0.00117945386352082,-0.00241552906875739,0.016799232238237,-0.00284382595835251,0.00446124459373316,-0.00799921792016473,-0.00346094408073559,-0.00727928013252871,0.00186156618084031,-0.00872913440916832
"Trogonidae",-0.0624009899864998,0.0583706698762553,-0.0507491045465372,0.0716396245939338,0.0110435778931734,0.0359696699239781,0.0069506552560754,0.0271188448526234,0.0597969680598908,-0.0497125843816882,0.057599522410658,0.0433811884299433,0.00682278096354603,-0.0060029777087234,0.00352362062829578,0.00129879019418729,0.00480218135584344,-0.00676495780946866,-0.0907713846447282,-0.0785465424337177,-0.0634077901584784,0.0926262317108434,0.0135715671200265,0.0484729328331609,0.0598173603293593,-0.0514721861060213,-0.0197230074277423,0.0492335752738457,-0.000319597864247502,-0.0215258975336234,0.0100857069950309,0.0203546632570774,-0.00423138072349531,0.00709698999983948,-0.00131932123525991,0.00225373838323178,-0.00143761813485937,-0.0101893949630849,-0.0173255327572062,-0.00209329138158956,-0.00976887621001491
"Bucerotidae",-0.0535156028217535,0.0497925657155509,-0.0464472507510893,0.080990133353267,0.0117956974814946,0.0115038045640489,0.00362643786387173,0.0572950174152768,0.0532815151117853,-0.0312668827367521,0.054738380622104,0.0463855640380039,0.00596010059569741,-0.000614315016922599,0.00589620647980919,0.00670031164992721,0.00541417564676648,0.000714015471006942,-0.0663129393969569,-0.0538869335894142,-0.0577161543787941,0.0764674324030791,-0.0166468346697255,0.0584750188311514,0.0232106519607285,-0.0521904815864038,-0.0175265077113048,0.0534915586156295,0.0309031154320103,-0.0269428121419412,0.0417149584330534,0.0295605689816577,-0.00927211017983106,0.0144582611514707,0.0059509953545837,-0.00103989810791026,0.0174629937451646,-0.0207729940150392,-0.0248675864649726,-0.0153172249883413,-0.0363773046952932
"Phoeniculidae",-0.0457740207531735,0.0320784269565126,-0.0103134298116994,0.0817626711939519,-0.0121497370374041,-0.0216742862597048,0.00584103174455994,0.0770132904898567,0.0262686863960606,-0.0282338618545992,0.0223255212712894,0.00528431167010322,0.0196544381720698,-0.00352111143823796,0.00131649993503287,-0.00406279716280331,-0.0015080273853772,0.0162634553970125,-0.050444282843097,-0.0274134902709481,-0.010835724965493,0.0382870903929236,-0.0351467287175811,0.0930777857383254,0.0234115083025168,-0.0277184552320696,-0.00590571956844799,0.0101058796526677,-0.0215433836508435,-0.00992576171049364,0.0323386768647252,0.0244308871188052,-0.0203653801763222,0.000878153204027013,0.0115427236027894,-0.00100423351843561,0.0188039727601562,-0.0164851714638865,0.00277099622987696,-0.0261509413591452,-0.0464909869947126
"Upupidae",-0.0465590554898496,0.0353562806315185,-0.00160746329587659,0.0867829633818815,-0.0110188674944419,-0.0122021456237778,0.00765308607174294,0.0727155070844563,0.0288697223964847,-0.0283289216941623,0.0188589306588885,0.00160573053579495,0.00895824882061566,-0.00135133790751725,-0.00466282043433055,0.00560890610181683,-0.00397286519654836,0.00537339583238012,-0.0483516992163942,-0.0287655856897173,-0.00325614732575447,0.0423385305347892,-0.0246103038851049,0.0809907598869835,0.0222086013245532,-0.0502324620337319,-0.017254795635111,0.0278557969515281,-0.0292263186462187,-0.0170109388034763,0.0609382593725049,0.0584952681049331,-0.0170628216890432,0.0142740321760868,0.00220105665815562,0.00653697775161198,0.0305498768183389,-0.0344503989174027,0.000176088289727122,-0.024253433948479,-0.0901857311893658
"Meropidae",-0.0334515942553296,0.0504949283350151,-0.0111696736383254,0.0241048268407775,-0.0817749252082851,-0.0316747731365054,-0.0641948650604158,-0.0149926061015463,0.0220398454164783,-0.0196597847022943,0.0120063015796555,0.0215589430457832,-0.020427962748388,-0.00239173271774386,-0.0286730994261588,-0.00910012666889505,-0.00413492191476462,-6.15510263469737e-05,-0.0400857834214103,-0.058573343576174,0.0214695085963965,-0.0885411204279157,0.0473597773233949,0.0807299515258163,-0.025333357701377,-0.0477605639944663,-0.0184457830311093,0.0451670980065206,0.00907372640614339,-0.0269138229202256,0.0237435838241484,0.0316612643455847,-0.00411120108802817,0.0101309218125881,0.00778749988388449,0.000721161999540242,0.00496020388448045,-0.0168200048047831,-0.00840741113740343,-0.0174136434820353,-0.0286198529472812
"Brachypteraciidae",-0.0445907957757115,0.052055844137584,0.00648582059549933,0.00613769228463352,-0.0382893535217718,-0.0699309270042686,0.0319422985936646,0.0576784955833414,0.0422695705938483,-0.0241651608346184,0.0543218865306356,0.043817274571293,0.00134140066109077,0.00525645528072717,-0.00698036448227822,-0.010039516945129,-0.000182858890354614,-0.00978701818869934,-0.0491699225944904,-0.0519465035082755,0.0321164757029669,-0.0165369837678235,-0.0996796659256749,0.0403425027452801,0.0148342808378229,-0.0485398395367922,-0.0153395034751272,0.0459524069636509,0.0721202870092799,-0.0329350365432909,0.027804046243282,0.0415034448028188,-0.0292818347344764,0.00333094301453478,0.0221543687057334,-0.00406802517781058,0.016209768912096,-0.0221548585760877,-0.0178759238159557,-0.0187617980442562,-0.0557468779598912
"Coraciidae",-0.0473872922859332,0.0555296502377103,0.0206911851587115,-0.00493141462022075,-0.0396966880070598,-0.0802029910526999,0.0307376427560174,0.0501130567762254,0.0376233147870959,-0.0203498252550881,0.0351912949587734,0.0390445353272168,-0.015625937459644,-0.00611410887646177,-0.0115439514452704,0.0114480061602488,-0.00540944371118873,0.00115738636613023,-0.0538748631245987,-0.0623798292340958,0.0462720037745278,-0.032907616011299,-0.106737734896698,0.0320249313196227,-0.00725635052047486,-0.0548729448114919,-0.0195489806342647,0.0439836475537859,-0.0235983919378878,-0.0278058372749676,0.0109587106630385,0.0177026796469649,0.00855483363949852,0.00575345769233609,-0.0111818514220491,0.00367390848772784,0.00706047744865447,-0.0165544400101162,-0.0225943538141311,-0.00306349999092973,-0.0282209187593196
"Todidae",-0.0256399502600615,0.0323971686392697,-0.00741926156197201,-0.0209119771167638,-0.0189515155967282,-0.0664704546961796,0.0450872202574956,0.0346649607514854,0.0228423125391116,-0.0229596461356944,0.0208093516257018,-0.00102717353767034,0.00697076963831571,-0.00948929409358195,-0.0112358691914947,-0.0111803677657674,-0.00654397292467341,0.00631800934335539,-0.0280771230545476,-0.0335939395207718,0.0118224103641952,-0.023495714541038,-0.101251462956968,0.0332982943434718,0.0121826087496686,-0.0472402587169294,-0.0141008553918277,0.0402431107987048,0.00232975440780258,-0.0263112755579479,0.015551978218585,0.0358388740022186,-0.0108999978363241,0.0137217271423268,0.00300063313480935,-0.00899437290119909,0.00580534976028258,-0.023366827258008,-0.00963384634244604,-0.0137133442139961,-0.0239052663429617
"Momotidae",-0.0509842358583299,0.0569773612816273,0.00907613848649608,0.0506813203692502,-0.0384130760496509,-0.0131504476532996,-0.0357553961317073,0.00455257062003721,0.0406815073052805,-0.0405365818155622,0.0411481521489089,0.0105103689180057,-0.00394830722797544,0.00106665797618646,-0.0252498408205983,-0.000825480557014852,-0.0103786314167469,-0.000136280751859496,-0.0520532525304534,-0.0520470612179524,0.0259618375977874,-0.00393021134844956,0.0158396153444717,0.0605167896911458,-0.0132676219021792,-0.0509790038323072,-0.0186847025655942,0.045089480961965,-0.00215181953621492,-0.0267573155426954,0.0226541804717869,0.0303382720207416,-0.00874799575694019,0.0236440489530677,0.0104640064872597,-0.00211083664675883,0.0133720529658716,-0.0163927606480042,-0.00784567567593967,-0.0023638617627909,-0.0363873088049937
"Alcedinidae",-0.0540454827489957,0.0589904148967963,0.0129324333406048,0.0424612062182427,-0.0322130952846437,-0.0211503996910361,-0.0373405582199433,0.0134160755949587,0.0372736730630266,-0.0412622566975022,0.0278116325411552,0.00834399724460501,-0.0136588570590561,-0.0029870547637112,-0.0169685327105569,-0.00990527838586874,-0.00698315027424283,-0.0037542642565318,-0.0548719423172608,-0.055038154178827,0.0365081428700084,-0.00672617304632246,0.00429553452686352,0.053197591309131,-0.0221525479665313,-0.0563015365014085,-0.019989934841002,0.0486017465611323,-0.0147702672272023,-0.025939478917216,0.0193985914028854,0.0240567316445267,0.00187974693142308,0.00537904219962248,-0.00433910997601119,0.0057950254043452,0.00635929263927401,-0.0221351848462538,-0.0112828652953372,-0.0114569579537457,-0.0255268489160762
"Bucconidae",-0.0485241609487939,0.0359024074618169,-0.0359361203859818,0.0813010981517379,0.00692523270521913,-0.0150367906139261,0.0211422890539534,0.0667885078199669,0.0482710056188414,-0.0262197422463701,0.0504511957098208,0.0214136750643168,0.0498305445781762,0.0229851158368562,0.00320017092909919,0.0132323774244031,0.0385205571990385,-0.0197958715447653,-0.0555642267894157,-0.0320505021643445,-0.021384179735747,0.0659032131276188,-0.0444982855222809,0.0899827106863211,0.0246036810842428,-0.034627576093792,-0.0130270186625206,0.0191841077604186,0.0254358540715594,-0.0179096043809584,0.0422397077136275,0.0238120162493362,-0.0225140517504208,0.0159157714901121,0.0164126736740674,0.000211417790838463,0.0334422495739352,-0.0221300073281054,-0.00487325007980279,-0.014339909284483,-0.0541188365286811
"Galbulidae",-0.0502040051230012,0.0348176944244354,-0.0255366088009739,0.0878512552889272,0.00789047280485328,-0.0167590356601054,0.022683384892719,0.0659769273978961,0.0687441138153682,-0.0461236991922895,0.0589140494003197,0.0335429858843198,0.0342479729151595,0.00317011771996553,0.000835231139679375,0.0049271484012529,0.0130647155418208,0.000266911989421578,-0.052415268860039,-0.0261610075904613,-0.0189328644930946,0.0570391169535564,-0.0432110662586801,0.0807811073633349,0.0170585210259509,-0.0569944354203713,-0.0174480115293992,0.0265015667211791,-0.0115607762664273,-0.0583778163327204,0.0491875709593862,0.020369029975362,-0.0115332286388022,0.0123970429373938,0.00941168747305317,-0.0133908983119375,0.0284509134756581,-0.0133073655724818,-0.00735829057866184,-0.00134093326558078,-0.048598905658665
"Picidae",-0.0482351611259041,0.0361590644146633,0.014256442626975,0.0778687096728605,-0.0323065348610339,0.00349249669461538,-0.060142153552695,-0.0093870258680776,0.0228034312860464,-0.0332696700564618,0.0166785613330024,0.0220720618720483,0.00262479475171443,-0.000632497921547083,-0.0118951179342475,-0.00483944446913607,0.0138571535063207,-0.00895812488700529,-0.0520064491333702,-0.0341651256228261,0.0278004717803723,0.0111418362866393,0.0865303597111228,0.112330418512062,-0.00625351675771943,-0.0518220090369747,-0.0140869627457806,0.0195775844744584,-0.0301872077229766,-0.0632625216679469,0.0585599893924351,0.0275548886481633,-0.0228762388760668,0.0405374498198173,0.0252803474380997,-0.00516833768204174,0.054804553673225,-0.0213851601053267,0.00377927371228011,-0.00190356467469592,-0.0739844785346421
"Indicatoridae",-0.0487195174455551,0.0384100055308157,0.0213615699577038,0.0760985391802546,-0.0325617560758658,7.53837426566121e-05,-0.0552081054132016,0.00615152547061844,0.028807727721504,-0.0273080660299939,0.000513585416681944,-0.00951160613521529,-0.00514915482756223,-0.000888634827069148,-0.0125139489653505,-0.00826573413468854,-0.00930523604894662,0.00179950695734792,-0.0469462162015734,-0.0302620147951008,0.0166192516959408,0.0137497920455731,0.045967299232409,0.0922017010619123,-0.00730587758756121,-0.0424532123424164,-0.0096651871868099,0.00640043630991457,-0.0435773153470205,-0.0255621033962025,0.0427482261996611,0.00499873655883966,-0.00418332017752533,-0.00692330433648632,0.0127947054335568,0.00492978124394094,0.0158513863623142,-0.0120019050990354,-0.00361032078203836,-0.0082419366110032,-0.0367955590132368
"Ramphastidae",-0.0525754229841964,0.0349997365555758,-0.00638846803615683,0.0959231165265244,-0.0117989836736296,-0.00723309961802051,-0.000488691593471355,0.0501529283832105,0.0449177877350737,-0.0493704223205046,0.0224064784939928,-0.00517875808333519,0.0159650955838263,0.00390107894448789,0.00156591618924768,0.00526781597657336,0.0112897169504168,0.00968565854719592,-0.0549890858664087,-0.0232311690821898,-0.00585367288275072,0.0477990479109857,-0.00714901777961225,0.0993070176716399,0.0296900315256134,-0.033540561344235,-0.00840383115215959,0.00786426039192261,-0.0209241335400821,-0.0347881228283783,0.0436824966634302,0.00759296603878944,-0.01317346998994,0.0162355687468764,0.00940830815183189,-0.000767888718510066,0.0147324769487838,-0.00267855438644881,-0.00896973592609191,-0.00110655683031924,-0.0531791722238825
"Cariamidae",-0.0636025458774528,0.070529180203373,-0.0500989359513303,0.0472908418529408,0.0161365080936872,0.0531746283019112,0.00948004480009001,0.0368836471975878,0.0625304369282403,-0.0554963088748039,0.0601040711157128,0.0315028788957304,-0.0129471117575664,0.0299681219183077,0.00882760998931592,0.0342758005056901,0.00220425953077115,0.00953742702940791,-0.101954968299103,-0.105642338213417,-0.0761091403826881,0.111484968332957,0.00499992139692789,-0.0437701284373659,0.0670674162360221,-0.0673306936651443,-0.0173585428372301,0.0612252979455893,-0.0492159783215075,0.0090602187933455,-0.00695593395687005,-0.0282700279597028,0.0157796703610299,-0.0180916900063066,0.00171743864199896,0.00283163516110474,-0.0139181229625869,0.00650818296790349,-0.00348755694953453,-0.0100478168213041,0.0275296712659539
"Falconidae",-0.0666522705846064,0.0696426615285413,-0.0480286514668389,0.0394936088296412,0.0178109997699387,0.0449203821060581,-0.00365199610684124,0.0160733688095911,0.0707927818095818,-0.0600590245505008,0.0708514462987111,0.0395012912948758,-0.0114757961433738,0.0249419164230958,0.00774802377271488,0.0344608666604168,0.00276026402113572,0.0139922041069737,-0.0736007080581457,-0.0699885234055845,-0.037355215097108,0.0595652295702144,0.00988764037952666,-0.0239185964516936,0.0273161439756973,-0.0742428173973796,-0.0249533870028071,0.0684695954182185,-0.05981645825338,0.00264959608288332,0.000741430029766231,-0.0295493388579943,0.0324124703357667,-0.0130345789462622,-0.00276190515292838,0.0188221726369948,-0.0216470021296887,0.00622336965167829,-0.0136561556912352,-0.00252337704678198,0.0203909271166317
"Strigopidae",-0.0480383067906417,0.0668639687224585,0.021530445160216,0.0107944662885105,-0.0886242423916891,-0.00197348925393173,-0.0958141538655392,-0.0497879894213459,0.0251946947670134,-0.0413571258859155,0.0101929602669608,-0.00931467355398655,-0.0228218843650186,0.002806135185761,-0.0272253976030087,0.0100402983540872,-0.00899048538374362,0.00920167879079377,-0.0457829817518741,-0.0610476098324035,0.0435109402910522,-0.0775070133714306,0.0837553683707131,0.0553994435493362,-0.0238326156463296,-0.054774083774999,-0.0170875356525295,0.0250090281191319,-0.0519068324864762,-0.0174107854427039,0.0139289486895468,-0.0206548816859538,0.0130413156486143,-0.0115490915281533,0.00954989971312946,-0.0100218377924965,0.00975987987155747,-0.00620631096906784,-0.00119563110980278,0.00284749014590298,-0.0103600717439484
"Cacatuidae",-0.0572906292955881,0.04693730308906,0.0248190749330232,0.0358381416655028,0.00918641581583961,-0.0112262372936229,0.0342100828002271,0.0529720448184001,0.0372892223569352,-0.0510352318391996,0.0380266394808079,-0.0232573601304775,0.00501399618338931,0.0116738898539287,-0.000839875215104936,0.00824725601967614,-0.00117610243205343,0.00693207417344218,-0.0568829470602324,-0.0362088790170115,0.0102553719081623,0.0402517974285926,-0.0503190952258791,0.0364640840408997,0.0308975444026802,-0.0187449759245756,-0.00477887825813459,0.0104030838497727,-0.0112299153091729,-0.00458943447875768,0.00356733925904281,-0.00558246044749229,0.000316381261357295,-0.0101201500777832,0.00670772248739761,-0.00436093230290077,0.00431972535404596,0.000979127035176617,-0.0014560458600396,-0.00343435878749336,-0.00518055841069048
"Psittacidae",-0.0501514507007091,0.0414018373318835,0.0364949634373591,0.0508005864237209,-0.0151544357228157,0.00221073209440321,-0.0144456281550632,0.00570805572306225,0.0282237493796152,-0.0356781091810289,0.0232635123462395,-0.0133173171960766,-0.00797365882098476,0.00567755194950694,-0.0147793615606006,0.00138855982509314,-0.00848299301139364,0.00427044602103274,-0.0499017715246276,-0.0356152089589728,0.0222015145703515,0.0102135004518407,0.0110680085358272,0.0682954171594781,0.0115558379054031,-0.0482694032767216,-0.0129951176657456,0.0153435887846062,-0.0442444639165735,-0.014497749818505,0.0216653312186962,-0.00498585497907022,0.00115640028712044,-0.013028502231782,0.0160372473912732,-0.0124204273127303,0.00711142134952209,6.91280101115055e-05,-0.00771739795582735,-0.0159545121474633,-0.0145547829852364
"Psittaculidae",-0.0513715124790754,0.0426421641882072,0.0201638684963882,0.0521047203411204,-0.0284368535397157,-0.000908197658295611,-0.0247229071671581,0.00659268404976763,0.0341719904085851,-0.040398936608938,0.0163406291504452,-0.012492901949468,-0.00573505761645068,0.00171584393164956,-0.0185949958252126,-0.00554916231000775,-0.000395321646073091,-0.00481298216698609,-0.0531444040671005,-0.0366405473018284,0.0172679046972724,-0.00116019309543323,0.0234800488329232,0.075580561808171,0.00950590006990927,-0.0226309291337068,-0.0072963843809983,0.0103254967538737,-0.0155000857951459,-0.00530846870090175,0.00627663861850369,0.000594755818310848,0.00130719178054762,-0.0014295594610851,0.0064730449944397,-0.00218001816400883,-7.81963517001182e-05,-0.00434587830871332,-0.000378436746589197,-0.00684200860190918,-0.00433490449412
"Acanthisittidae",-0.0410092724804913,0.0359995939605323,-0.0298146296500688,0.0164898815173105,-0.0592834466094268,-0.0376085418038251,-0.0594481572906009,-0.0401448574991738,0.0331054557626353,-0.0317834046317312,0.0167442114380599,0.0374419371732943,-0.0174183472671041,0.00314774654537603,0.00318638581546651,-0.0258521782471489,-0.0198431048811254,-0.0004337082753401,-0.0469156409448011,-0.0355417530728418,-0.00297512243960433,-0.0763871335170836,0.0494514187142696,0.059719765096554,-0.053004483679475,-0.0666442048411799,-0.023685074895513,0.0174421900606946,0.0505776841578179,-0.0689024841406491,0.00734692436437238,0.0465311774357821,-0.0377443088552149,-0.0108064913544387,0.00590106267706452,0.00175576046827845,0.00493576494628099,-0.0126258715923823,-0.00307048786059075,0.00947168274084616,0.00567668963587196
"Philepittidae",-0.0246700708102611,-0.00371212422163359,0.00784866155848547,-0.00362386229030257,-0.0460751151347912,-0.0857290471051675,-0.00979672339166391,-0.0158542835242177,0.0147677675761932,-0.00263228933749445,-0.00743111881734857,0.00119231855698436,-0.00493451173095724,-0.00443468341089119,0.000613776492278072,-0.0217832046070759,-0.0250559984108345,0.000774628598596897,-0.0257527834629857,0.00662133693701611,0.0164596249242461,-0.0662802985786219,-0.0414494225853272,0.075800687030448,-0.0375002548504342,-0.0511920637941266,-0.015531953814062,-0.0240558738098339,-0.0434995530496088,-0.123146716244353,-0.00799984450061801,0.0467002440291767,-0.0576592466656315,-0.0243379691701053,-0.0254816980892426,-0.0256462354370604,0.0241701808950945,-0.0115173968310824,-0.00414087968744663,0.0225112127522412,0.00203037035127934
"Eurylaimidae",-0.0263364163493175,-0.00437888815518891,0.00667458603699702,-0.00488194783278708,-0.0539188277472863,-0.098911605832446,-0.0118619582673662,-0.0133109232091026,0.0110962560500181,-0.0126646144457925,-0.00534040209101528,0.00240343489130788,0.00140344639864328,0.00259683971949968,-0.00182153415156322,-0.0137397084803855,-0.0142073326936987,0.00625935109915138,-0.0249687753841728,0.00796771569014187,0.0224932276680869,-0.0686520052667614,-0.0409220757640986,0.0720810173375957,-0.0382138544570918,-0.049953911787458,-0.018605517030752,-0.015753995299484,-0.0892040098872973,-0.0546326126847713,-0.0145500260468022,0.0434272954099877,-0.0314835978802325,-0.011948905490563,-0.0267533011798324,-0.0112529706243595,0.01507164004639,-0.0108726805275121,0.0108766730180095,0.01415568894669,-0.00474498730304808
"Sapayoidae",-0.0564807120616721,0.00597755128164556,0.0105694139622339,0.048269499974744,-0.00454903898794286,-0.119817378092209,0.0250716661620834,0.022126022396791,0.0315853469314207,-0.043716057344305,-0.00493817834806694,0.010546269979171,0.00122141475264823,-0.000691870159729996,0.00123506931224347,-0.0217958268010019,-0.0219903692618089,0.00619366524629656,-0.0582149084234328,0.00441472335982508,0.038400294146907,0.0118660773261435,-0.105050440767824,0.106183570106984,-0.0455370275049478,-0.0507141279861643,-0.0171499533052284,-0.0252396169943193,-0.0905213051433106,-0.0667013730931554,-0.00573605610226137,0.00482633632463929,-0.025154408079868,-0.018021501584062,-0.0280965033845018,-0.0241165339816763,0.0246014629503532,-0.00612903436994151,-0.00603713693968307,0.0157744656926161,0.000100029143120446
